experiment,user,video,startingTime,endTime,N,magQuat,avTsampling,avFsampling
0,1,0,1.247,164.203,14726,1.000004811632891,0.011065869889990492,90.36795208522547
0,1,1,0.0,201.141,18180,0.9999974984027667,0.011063861386138614,90.38435724193477
0,1,2,0.021,293.23900000000003,26272,1.0000063536579316,0.011160855663824605,89.59886500828733
0,1,3,0.0,172.577,15478,0.9999982452710577,0.011149825558857733,89.68750181078592
0,1,4,0.021,205.708,18443,1.000005238417169,0.011152578213956515,89.66536533665229
0,1,5,0.0,655.061,58650,1.0000029787981324,0.011168985507246378,89.53364648483118
0,1,6,0.021,451.12800000000004,40535,1.000001794826129,0.011128826939681757,89.85673022143304
0,1,7,0.021,164.815,15017,1.0000021565286754,0.010973829659718985,91.1258905057223
0,1,8,0.0,292.079,26845,0.9999979537822401,0.010880201154777426,91.91006542750421
0,10,0,3.21,164.215,14688,0.9999993988720115,0.010961669389978213,91.22698052855502
0,10,1,0.0,201.141,18176,1.0000007929580805,0.011066296214788732,90.36447069468682
0,10,2,0.0,293.23900000000003,26267,0.9999967796205406,0.011163779647466404,89.57539754261882
0,10,3,0.0,172.577,15456,1.000003437526895,0.011165696169772256,89.56002248271787
0,10,4,0.0,205.708,18461,1.000000092539639,0.011142841666215264,89.74371439127307
0,10,5,0.0,655.073,58673,0.9999970169962512,0.011164811753276634,89.56711694727153
0,10,6,0.0,451.12800000000004,40538,0.9999988698921577,0.011128521387340275,89.85919738965437
0,10,7,0.0,164.815,15013,1.000002099758334,0.01097815226803437,91.0900100112247
0,10,8,0.0,292.079,26835,1.0000034175955415,0.010884255636295883,91.87582811499628
0,11,0,11.85,164.215,14732,0.9999931800311587,0.010342451805593266,96.68887211629968
0,11,1,0.021,201.141,18165,1.000004523314433,0.011071841453344344,90.3192124105012
0,11,2,0.0,293.248,26276,1.00000030851424,0.011160298371137158,89.60333915320821
0,11,3,0.0,172.577,15466,1.0000021929962053,0.011158476658476659,89.61796763183969
0,11,4,0.0,205.708,18449,1.00000131933334,0.011150089435741774,89.68537927547786
0,11,5,0.0,655.073,58666,0.9999990883520669,0.011166143933453788,89.55643111531082
0,11,6,0.021,451.12800000000004,40571,1.0000013342229235,0.011118951960760149,89.93653390437302
0,11,7,0.0,164.815,15022,0.9999990016962829,0.01097157502329916,91.14461669144193
0,11,8,0.021,292.079,26847,1.0000034752824654,0.01087860841062316,91.92352204014271
0,12,0,21.279,164.215,14721,1.0000074368580028,0.009709666462876163,102.9901494375105
0,12,1,0.021,201.141,18155,1.0000040209174086,0.011077939961443128,90.2694908512331
0,12,2,0.021,293.23900000000003,26073,1.0000007465404768,0.011246039964714457,88.92018907434058
0,12,3,0.021,172.577,15466,0.9999968899305652,0.011157118841329368,89.6288741046385
0,12,4,0.0,205.708,18435,0.9999997235421562,0.011158557092487116,89.61732164038347
0,12,5,0.021,655.073,58654,0.9999985889427105,0.011168070378831793,89.5409830059293
0,12,6,0.0,451.12800000000004,40559,0.9999933522149589,0.011122759436869746,89.90574737103438
0,12,7,0.0,164.815,15027,0.9999994092173599,0.010967924402741731,91.17495373600704
0,12,8,0.0,292.079,26862,0.99999413926801,0.010873315464224556,91.96826885876766
0,13,0,1.845,164.215,14743,0.9999980027867681,0.01101336227362138,90.79879288045821
0,13,1,0.0,201.141,18182,0.9999995428318347,0.011062644373556264,90.39430051555874
0,13,2,0.0,293.23900000000003,26255,0.9999988772247345,0.01116888211769187,89.53447529148578
0,13,3,0.0,172.577,15472,1.00000543482129,0.01115414943123061,89.6527347213128
0,13,4,0.021,205.708,18444,1.0000037845132377,0.011151973541531121,89.67022709262132
0,13,5,0.021,655.073,58680,1.0000007894305076,0.011163122017723246,89.5806745113365
0,13,6,0.0,451.12800000000004,40556,0.9999972673530595,0.011123582207318277,89.89909737369437
0,13,7,0.0,164.815,15027,1.0000012388856192,0.010967924402741731,91.17495373600704
0,13,8,0.0,292.079,26819,1.0000002826981635,0.010890749095790297,91.82104841498362
0,14,0,2.9539999999999997,164.215,14736,1.0000033125270211,0.010943336047774158,91.37981284997613
0,14,1,0.021,201.141,18178,0.9999997743819518,0.011063923423919023,90.38385043754973
0,14,2,0.0,293.23900000000003,26280,1.0000012554116209,0.011158257229832574,89.61972998134625
0,14,3,0.0,172.577,15495,0.9999997676929977,0.01113759277186189,89.78600856429304
0,14,4,0.021,205.708,18454,0.9999941581335606,0.011145930421588816,89.71884465231152
0,14,5,0.0,655.073,58656,1.0000008137209457,0.011168047599563557,89.54116564108122
0,14,6,0.021,451.12800000000004,40579,1.000003174574234,0.011116759900441116,89.95426805613745
0,14,7,0.021,164.815,15023,0.9999995310383479,0.010969446848166146,91.16229959828634
0,14,8,0.021,292.079,26841,1.0000034781685003,0.010881040199694497,91.90297817556787
0,15,0,0.021,164.215,14714,1.0000035249413382,0.011159032214217752,89.61350597463975
0,15,1,0.021,201.141,18172,0.9999990571743474,0.011067576491305305,90.35401750198886
0,15,2,0.021,293.23900000000003,26240,1.0000004391662836,0.011174466463414634,89.48973118976325
0,15,3,0.0,172.577,15465,0.9999986652551738,0.011159198189460071,89.61217311692752
0,15,4,0.021,205.708,18418,0.999997118998145,0.011167716364426105,89.54382143742677
0,15,5,0.0,655.073,58652,1.0000019175543198,0.011168809247766486,89.5350594513894
0,15,6,0.0,451.12800000000004,40529,0.9999995575996589,0.011130992622566558,89.83924739763437
0,15,7,0.0,164.815,15029,0.9999986462810231,0.010966464834653003,91.18708855383309
0,15,8,0.0,292.079,26845,0.999995470850992,0.010880201154777426,91.91006542750421
0,16,0,0.0,164.215,14695,1.0000031282696709,0.011174889418169446,89.48634412203513
0,16,1,0.0,201.141,18190,1.0000032743313048,0.011057778999450247,90.43407361005464
0,16,2,0.0,293.23900000000003,26242,1.0000017560178427,0.011174415059827759,89.49014285275831
0,16,3,0.0,172.577,15466,0.9999971434127064,0.011158476658476659,89.61796763183969
0,16,4,0.0,205.708,18431,1.0000067040283316,0.011160978785741413,89.59787660178506
0,16,5,0.0,655.073,58652,1.0000050915457372,0.011168809247766486,89.5350594513894
0,16,6,0.021,451.12800000000004,40489,0.9999983430633478,0.011141470522858061,89.75475884878753
0,16,7,0.021,164.815,14987,1.0000056509755417,0.010995796356842598,90.94384504290204
0,16,8,0.0,292.079,26837,1.000000503208111,0.010883444498267317,91.88267557749788
0,17,0,0.0,164.215,14701,1.0000005163221846,0.011170328549078293,89.52288158816187
0,17,1,0.0,201.141,18162,0.9999926674955233,0.011074826560951436,90.29486777931899
0,17,2,0.021,293.23900000000003,26240,1.0000147803067412,0.011174466463414634,89.48973118976325
0,17,3,0.021,172.577,15460,1.0000096068167665,0.011161448900388098,89.59410278402373
0,17,4,0.021,205.708,18436,0.99999799974348,0.01115681275764808,89.63133304486914
0,17,5,0.021,655.073,58671,0.9999982762875118,0.011164834415639754,89.56693514408016
0,17,6,0.021,451.12800000000004,40552,1.0000016106119565,0.011124161570329454,89.89441529393248
0,17,7,0.0,164.815,15019,1.0000048313997143,0.010973766562354352,91.12641446470285
0,17,8,0.021,292.079,26824,0.9999929597189208,0.010887936176558305,91.84477055927248
0,18,0,0.021,164.215,14723,1.0000019597106404,0.011152210826597841,89.66831918340499
0,18,1,0.0,201.141,18187,1.0000107165096417,0.011059603013141255,90.41915869961868
0,18,2,0.0,293.23900000000003,26228,0.9999888788735338,0.011180379746835445,89.44240022643645
0,18,3,0.021,172.577,15453,1.00000117128729,0.011166504885782696,89.55353624330652
0,18,4,0.0,205.708,18416,0.999997485758532,0.011170069504778453,89.52495770704105
0,18,5,0.0,655.073,58670,1.0000000904256199,0.01116538264871314,89.56253730500266
0,18,6,0.0,451.12800000000004,40572,1.000002009725928,0.011119195504288673,89.93456402617437
0,18,7,0.021,164.815,15013,1.0000013536998569,0.01097675348031706,91.10161777734626
0,18,8,0.0,292.079,26839,1.000008458206856,0.01088263348112821,91.88952303999945
0,19,0,0.021,164.215,14713,0.9999901815948314,0.011159790661319922,89.60741561811028
0,19,1,0.021,201.141,18163,1.0000010784767224,0.01107306061773936,90.30926809864756
0,19,2,0.021,293.23900000000003,26261,1.0000032780744776,0.011165530634781616,89.56135025816968
0,19,3,0.0,172.577,15469,1.000001852033567,0.0111563126252505,89.63535117657625
0,19,4,0.021,205.708,18436,0.9999917592088293,0.01115681275764808,89.63133304486914
0,19,5,0.0,655.073,58673,1.0000039464960668,0.011164811753276634,89.56711694727153
0,19,6,0.0,451.12800000000004,40548,1.000010223097293,0.011125776857058301,89.88136404745438
0,19,7,0.0,164.815,15018,0.999998483617195,0.010974497269942735,91.12034705578984
0,19,8,0.021,292.079,26852,1.0000054132976006,0.010876582749888276,91.94064192728842
0,2,0,25.119,164.215,14735,1.0000007927655041,0.009439837122497454,105.93403117271525
0,2,1,0.0,201.141,18191,1.0000025615647108,0.011057171128580066,90.43904524686664
0,2,2,0.021,293.23900000000003,26276,0.9999975592017237,0.011159156644847009,89.61250673560286
0,2,3,0.0,172.58700000000002,15471,0.999997957608757,0.011155516773317822,89.64174590206677
0,2,4,0.021,205.708,18456,1.000002844159403,0.0111447225834417,89.72856816424955
0,2,5,0.0,655.073,58674,1.0000009521409785,0.011164621467771073,89.5686434946945
0,2,6,0.0,451.12800000000004,40579,1.0000036553288416,0.011117277409497524,89.95008068663438
0,2,7,0.0,164.815,15033,0.9999954733039216,0.01096354686356682,91.21135818948518
0,2,8,0.021,292.079,26817,0.9999926994218242,0.01089077823768505,91.82080271726849
0,20,0,0.0,164.215,14713,0.9999933093424558,0.011161217970502277,89.59595652041531
0,20,1,0.0,201.141,18161,1.0000005714686508,0.011075436374648973,90.289896142507
0,20,2,0.021,293.23900000000003,26259,1.0000014924092475,0.011166381050306562,89.55452939451193
0,20,3,0.021,172.577,15473,0.9999961726432582,0.011152071350093712,89.6694406453557
0,20,4,0.0,205.708,18438,0.9999998850701854,0.011156741512094587,89.63190541933226
0,20,5,0.021,655.064,57883,1.0000028254376399,0.01131667328922136,88.36519129278537
0,20,6,0.021,451.12800000000004,40531,1.0000006362817575,0.011129925242407046,89.84786314555083
0,20,7,0.021,164.815,14972,0.9999961821872095,0.011006812717071868,90.85282231149192
0,20,8,0.021,292.079,26815,1.0000054629004487,0.010891590527689725,91.81395476241022
0,21,0,0.0,164.215,14705,1.0000019539947531,0.011167290037402244,89.547239898913
0,21,1,0.0,201.141,18168,0.9999970469865394,0.011071169088507265,90.32469760019092
0,21,2,0.021,293.23900000000003,26261,0.9999995702553032,0.011165530634781616,89.56135025816968
0,21,3,0.0,172.577,15462,1.0000024990104313,0.011161363342387789,89.59478957219098
0,21,4,0.0,205.708,18435,1.0000066029462122,0.011158557092487116,89.61732164038347
0,21,5,0.0,655.073,58674,0.9999984261781121,0.011164621467771073,89.5686434946945
0,21,6,0.0,451.12800000000004,40566,1.0000067216723856,0.011120840112409408,89.92126403149437
0,21,7,0.021,164.815,15005,0.9999973473717827,0.010982605798067311,91.0530723205942
0,21,8,0.0,292.079,26833,1.0000041093399754,0.010885066895240936,91.8689806524947
0,22,0,0.0,164.215,14713,1.0000067457948056,0.011161217970502277,89.59595652041531
0,22,1,0.021,201.141,18176,0.9999956880468365,0.011065140845070423,90.3739061256961
0,22,2,0.0,293.23900000000003,26268,1.0000027551429933,0.01116335465204812,89.57880773021323
0,22,3,0.021,172.577,15459,0.9999897749149897,0.011162170903680704,89.58830756392128
0,22,4,0.0,205.707,18351,0.9999989539022743,0.011209579859408207,89.20940949991979
0,22,5,0.021,655.067,58602,1.0000015010242729,0.011177877888126686,89.46241943313903
0,22,6,0.021,451.12800000000004,40545,0.9999997365921153,0.011126082130965595,89.8788979111386
0,22,7,0.021,164.815,14985,0.9999999519921002,0.010997263930597264,90.93170867871403
0,22,8,0.0,292.079,26615,0.999996900223336,0.010974225061055796,91.1226072398221
0,23,0,1.3969999999999998,164.215,14738,1.0000017146860607,0.01104749626815036,90.5182473682271
0,23,1,0.021,201.141,18159,0.9999756665173369,0.011075499752188998,90.28937947494033
0,23,2,0.021,293.23900000000003,26281,1.0000008826391609,0.011157033598417108,89.62955889474725
0,23,3,0.0,172.577,15471,0.9999970173212603,0.011154870402688902,89.64694020640061
0,23,4,22.666,205.708,18420,1.0000014030053812,0.0099371335504886,100.63264168879273
0,23,5,0.0,655.061,58664,1.0000032606659923,0.011166320060002727,89.55501854025809
0,23,6,0.021,451.12800000000004,40583,0.9999969579247653,0.0111156641943671,89.96313513201967
0,23,7,0.0,164.815,15009,0.9999997634734354,0.010981078019854753,91.06574037557262
0,23,8,0.021,292.079,26864,0.9999982268210936,0.010871724240619416,91.9817296564381
0,24,0,0.021,164.215,14711,1.0000026883751592,0.011161307864863029,89.59523490505133
0,24,1,0.0,201.141,18185,1.0000010265454864,0.011060819356612593,90.4092154259947
0,24,2,0.0,293.23900000000003,26257,1.0000034512579874,0.01116803138210763,89.54129566667461
0,24,3,0.0,172.577,15457,1.0000002282531761,0.011164973798279097,89.56581699763004
0,24,4,0.0,205.708,18431,0.9999984854808657,0.011160978785741413,89.59787660178506
0,24,5,0.021,655.073,58671,0.9999961641299239,0.011164834415639754,89.56693514408016
0,24,6,0.021,451.12800000000004,40558,0.9999955834592272,0.011122515903151043,89.90771590775582
0,24,7,0.021,164.815,14995,0.9999933027319751,0.010989929976658886,90.9923904996541
0,24,8,0.0,292.079,26832,0.9999924640715311,0.010885472570065594,91.86555692124391
0,25,0,0.0,164.215,14706,1.000002485079627,0.011166530667754658,89.5533294766008
0,25,1,0.021,201.141,18185,0.9999996197484881,0.011059664558702227,90.4186555290374
0,25,2,0.0,293.23900000000003,26264,1.0000071025272368,0.01116505482790131,89.56516697983555
0,25,3,0.021,172.577,15471,1.0000047080076728,0.011153513024368173,89.6578502051508
0,25,4,0.0,205.708,18429,0.9999960646906312,0.011162190026588529,89.58815408248586
0,25,5,0.0,655.073,58673,1.0000010427136208,0.011164811753276634,89.56711694727153
0,25,6,0.021,451.12800000000004,40563,0.9999892496344273,0.011121144885733304,89.91879975260858
0,25,7,0.0,164.815,15031,0.9999969626396555,0.01096500565497971,91.19922337165913
0,25,8,0.0,292.079,26796,1.0000018488426852,0.010900097029407375,91.7423025962154
0,26,0,0.0,164.215,14702,0.9999887873059753,0.011169568766154265,89.52897116584965
0,26,1,0.0,201.141,18175,1.0000177226990885,0.011066905089408528,90.35949905787483
0,26,2,0.0,293.23900000000003,26258,1.0000082787058517,0.01116760606291416,89.54470585426904
0,26,3,0.0,172.577,15452,1.0000041013248289,0.01116858659073259,89.53684442306913
0,26,4,0.0,205.708,18425,1.0000074767820608,0.01116461329715061,89.56870904388745
0,26,5,0.0,655.073,58645,0.999994438702422,0.011170142382129763,89.52437361942869
0,26,6,0.021,451.12800000000004,40545,1.000005195709032,0.011126082130965595,89.8788979111386
0,26,7,0.021,164.815,15021,0.9999957320214765,0.01097090739631183,91.15016323409833
0,26,8,0.021,292.079,26853,1.000005058103573,0.010876177708263508,91.94406590471756
0,27,0,0.021,164.215,14730,1.0000020469235436,0.011146911065852003,89.71095167911129
0,27,1,0.021,201.141,18183,0.9999999788060778,0.011060881042732222,90.40871121718378
0,27,2,0.0,293.253,26206,1.000005008638903,0.011190299931313439,89.36310966980732
0,27,3,0.0,172.577,15474,1.0000002348749748,0.011152707767868683,89.66432375113718
0,27,4,0.021,205.708,18424,1.0000019653509213,0.011164079461571863,89.5729919732409
0,27,5,0.0,655.073,58667,1.000002860561372,0.011165953602536348,89.55795766273378
0,27,6,0.0,451.12800000000004,40545,1.0000054708959714,0.011126600073991862,89.87471405011438
0,27,7,0.021,164.815,15016,1.000000716993796,0.010974560468833246,91.11982232362827
0,27,8,0.0,292.186,26778,0.9999972302642682,0.010911419822242138,91.64710150383661
0,28,0,0.0,164.215,14715,1.0000009144393966,0.011159700985389058,89.60813567579089
0,28,1,0.0,201.141,18185,1.0000036171102509,0.011060819356612593,90.4092154259947
0,28,2,0.021,293.23900000000003,26269,1.0000053627000898,0.011162130267615821,89.58863371280071
0,28,3,0.0,172.577,15472,0.9999984578980915,0.01115414943123061,89.6527347213128
0,28,4,0.021,205.708,18418,1.0000017339382605,0.011167716364426105,89.54382143742677
0,28,5,0.0,655.073,58672,1.0000016157009148,0.011165002045268612,89.56559039984856
0,28,6,0.0,451.12800000000004,40559,1.0000009325367223,0.011122759436869746,89.90574737103438
0,28,7,0.021,164.815,14998,1.0000044298107826,0.010987731697559676,91.01059504593613
0,28,8,0.021,292.079,26843,1.000009826291755,0.01088022948254666,91.90982613042614
0,29,0,1.7380000000000002,164.215,14701,0.9999941404576715,0.011052105298959254,90.48049877828862
0,29,1,0.0,201.141,18189,1.0000009917905166,0.011058386937159822,90.42910197324265
0,29,2,0.0,293.23900000000003,26252,1.0000032856167362,0.01117015846411702,89.52424472870253
0,29,3,0.0,172.58700000000002,15463,0.99999992508997,0.011161288236435363,89.5953924687259
0,29,4,0.0,205.708,18454,1.0000003340354975,0.011147068386257722,89.70968557372586
0,29,5,0.0,655.073,58680,1.0000016740615707,0.011163479890933877,89.57780277923224
0,29,6,0.0,451.12800000000004,40545,0.9999974254891376,0.011126600073991862,89.87471405011438
0,29,7,0.0,164.815,15026,0.9999973072474702,0.010968654332490349,91.16888632709403
0,29,8,0.0,292.079,26841,1.0000011185657183,0.010881822584851533,91.89637050250104
0,3,0,8.501,164.215,14718,0.9999929818485406,0.010579834216605516,94.51943948521007
0,3,1,0.0,201.141,18153,0.9999992476246873,0.011080317302925136,90.2501230480111
0,3,2,0.0,293.23900000000003,26262,1.000001584413624,0.011165905110044934,89.55834660464672
0,3,3,0.021,172.577,15443,1.0000010137348883,0.011173735673120508,89.49558404228192
0,3,4,0.021,205.708,18440,0.9999961942785472,0.011154392624728851,89.65078006874522
0,3,5,0.0,655.073,58671,0.9999988497473552,0.011165192343747337,89.5640638524256
0,3,6,0.021,451.12800000000004,40565,1.0000033950149907,0.011120596573400716,89.92323329054969
0,3,7,0.021,164.815,15017,0.9999990302455548,0.010973829659718985,91.1258905057223
0,3,8,0.021,292.079,26832,1.0000035440785888,0.01088468992248062,91.87216237870561
0,30,0,0.0,164.215,14704,1.0000040213271497,0.011168049510337324,89.54115032122522
0,30,1,0.0,201.141,18168,0.9999999557528717,0.011071169088507265,90.32469760019092
0,30,2,0.021,293.244,25571,1.000002742478345,0.011467013413632631,87.20666523430972
0,30,3,0.021,172.57299999999998,15157,1.0000028797401215,0.011384310879461634,87.84018730585564
0,30,4,0.021,205.713,17811,1.0000003678426042,0.01154859356577396,86.59063065165392
0,30,5,0.0,655.073,58670,1.0000029106796322,0.01116538264871314,89.56253730500266
0,30,6,0.0,451.12800000000004,40561,0.9999963821734805,0.011122210990853284,89.91018070259437
0,30,7,0.0,164.815,15005,1.0000033310131324,0.010984005331556149,91.04147073992051
0,30,8,0.0,292.079,26836,0.9999960606096814,0.010883850052168728,91.87925184624709
0,31,0,12.682,164.215,14586,0.9999998083418291,0.010388934594816948,96.25626101245273
0,31,1,0.0,201.141,18184,1.0000047539453052,0.011061427628684558,90.40424378918271
0,31,2,0.0,293.23900000000003,26286,1.0000009924315914,0.01115571026401887,89.64019110691278
0,31,3,0.021,172.577,15471,0.9999984261667028,0.011153513024368173,89.6578502051508
0,31,4,0.021,205.708,18440,0.9999968741097371,0.011154392624728851,89.65078006874522
0,31,5,0.0,655.073,58670,0.9999999577999422,0.01116538264871314,89.56253730500266
0,31,6,0.021,451.12800000000004,40574,0.9999996383021873,0.011118129836841328,89.94318421128467
0,31,7,0.021,164.815,15017,1.000004689042057,0.010973829659718985,91.1258905057223
0,31,8,0.0,292.079,26829,0.9999981979160482,0.010886689775988669,91.85528572749153
0,32,0,33.269,164.215,14731,1.0000015908300257,0.00888914533975969,112.49675438730469
0,32,1,0.021,201.141,18183,0.9999980442488968,0.011060881042732222,90.40871121718378
0,32,2,0.021,293.23900000000003,26272,0.9999941978746617,0.011160855663824605,89.59886500828733
0,32,3,0.021,172.577,15483,1.000006167968742,0.011144868565523477,89.7273928463803
0,32,4,0.0,205.708,18430,1.0000328229804967,0.011161584373304395,89.59301534213546
0,32,5,0.021,655.073,58673,1.0000002717247864,0.01116445383736983,89.5699883368038
0,32,6,0.0,451.12800000000004,40531,1.00000828808928,0.011130443364338409,89.84368072919436
0,32,7,0.0,164.815,15022,0.9999929904999062,0.01097157502329916,91.14461669144193
0,32,8,0.0,292.079,26849,1.0000001938744485,0.01087858020782897,91.92376035250737
0,33,0,33.653,164.215,14724,0.9999996561523541,0.00886729149687585,112.77400775110674
0,33,1,0.0,201.139,17890,1.0000001350855483,0.011243096702068195,88.94346695568736
0,33,2,0.0,293.23900000000003,26269,1.000001506471189,0.01116292968898702,89.58221791780764
0,33,3,0.0,172.574,15432,1.0000016818076536,0.01118286677034733,89.42250860500423
0,33,4,0.021,205.708,18432,1.0000006937671333,0.011159233940972223,89.61188602099305
0,33,5,0.0,655.073,58655,0.9999999510205435,0.011168238001875372,89.53963909365827
0,33,6,0.021,451.12800000000004,40564,0.9999937292331746,0.011120870722808401,89.92101652157913
0,33,7,0.0,164.815,15025,1.0000018653664944,0.010969384359400999,91.16281891818099
0,33,8,0.0,292.079,26857,0.9999989652615731,0.010875339762445545,91.9511502025137
0,34,0,2.293,164.215,14723,0.9999973775227884,0.0109978944508592,90.92649547312904
0,34,1,0.021,201.141,18184,0.9999997091820411,0.011060272767267927,90.41368337311059
0,34,2,0.021,293.23900000000003,26268,1.0000117262856825,0.011162555200243644,89.58522328097183
0,34,3,0.0,172.577,15469,0.9999885938748506,0.0111563126252505,89.63535117657625
0,34,4,0.021,205.708,18454,0.9999979010780421,0.011145930421588816,89.71884465231152
0,34,5,0.0,655.073,58671,1.000000034230678,0.011165192343747337,89.5640638524256
0,34,6,0.021,451.12800000000004,40563,0.9999975026199586,0.011121144885733304,89.91879975260858
0,34,7,0.021,164.815,14773,0.999997839819585,0.011155080213903745,89.64525407478426
0,34,8,0.0,292.079,26805,1.0000068963459074,0.010896437231859728,91.77311617747253
0,35,0,1.7590000000000001,164.215,14647,0.9999958680577874,0.011091418037823446,90.15979711429556
0,35,1,0.021,201.141,18181,0.9999977981800432,0.011062097794400748,90.39876690533015
0,35,2,0.021,293.23900000000003,26196,0.9999898709134091,0.011193235608489846,89.3396721892926
0,35,3,0.0,172.577,15466,0.9999987788271869,0.011158476658476659,89.61796763183969
0,35,4,0.021,205.708,18427,1.000003469900769,0.011162261898301407,89.58757724114794
0,35,5,0.021,655.073,58672,1.000000055418473,0.011164644123261522,89.56846174044198
0,35,6,0.0,451.12800000000004,40577,1.0000011589979474,0.011117825369051435,89.94564735507437
0,35,7,0.0,164.815,15023,1.0000015212831799,0.010970844704785994,91.15068410035495
0,35,8,0.0,292.079,26842,1.0000006159316135,0.010881417182028164,91.89979423375183
0,36,0,0.0,164.21099999999998,14445,1.0000023735773316,0.011368016614745586,87.96609240550268
0,36,1,0.021,201.141,18163,0.9999941102182703,0.01107306061773936,90.30926809864756
0,36,2,0.0,293.23900000000003,26275,1.0000028500221836,0.011160380589914368,89.60267904337417
0,36,3,0.0,172.577,15456,1.0000017898438387,0.011165696169772256,89.56002248271787
0,36,4,0.0,205.708,18438,0.9999983926550615,0.011156741512094587,89.63190541933226
0,36,5,0.0,655.073,58637,1.0000013357135031,0.01117166635400856,89.512161240045
0,36,6,0.021,451.12800000000004,40562,1.0000004450838667,0.011121419062176422,89.91658298363802
0,36,7,0.0,164.815,15003,0.9999969729302104,0.010985469572752116,91.02933592209448
0,36,8,0.021,292.079,26782,1.0000018921695204,0.010905010828168173,91.70096350724856
0,37,0,0.021,164.215,14704,1.000002080530825,0.011166621327529925,89.55260240934503
0,37,1,0.021,201.141,18173,0.9999970900420037,0.011066967479227426,90.35898965791567
0,37,2,0.021,293.23900000000003,26254,0.999999511227077,0.011168507655976233,89.53747723536753
0,37,3,0.021,172.577,15457,1.0000092153044053,0.011163615190528563,89.57671712371635
0,37,4,0.0,205.708,18425,0.9999977303458327,0.01116461329715061,89.56870904388745
0,37,5,0.0,655.073,58672,0.9999987427415556,0.011165002045268612,89.56559039984856
0,37,6,0.021,451.12800000000004,40573,0.9999788588315497,0.011118403864639047,89.94096744231412
0,37,7,0.021,164.815,15043,0.9999930061428891,0.010954862726849698,91.2836632401665
0,37,8,0.021,292.079,26821,0.999993334165475,0.010889154021102868,91.83449862698505
0,38,0,0.0,164.205,14627,1.0000027712675243,0.011226157106720449,89.07767729362686
0,38,1,0.0,201.141,18185,1.000000535865908,0.011060819356612593,90.4092154259947
0,38,2,0.021,293.23900000000003,26270,0.9999935139789183,0.01116170536733917,89.5920441446296
0,38,3,0.021,172.577,15464,0.9999972032515373,0.011158561821003622,89.61728366443357
0,38,4,0.021,205.708,18438,0.9999970222263088,0.011155602559930578,89.64105655680719
