experiment,user,video,startingTime,endTime,N,magQuat,avTsampling,avFsampling
1,23,5,0.0,205.623,18397,1.0000010228660658,0.011176985378050768,89.46956322979435
1,23,6,0.0,373.066,33367,1.0000043471053452,0.011180687505619324,89.43993824149078
1,23,7,0.0,226.017,20250,0.9999989279369411,0.011161333333333334,89.59503046231035
1,23,8,0.0,520.503,46602,0.9999991729742003,0.011169112913608859,89.5326251721892
1,24,0,0.0,278.32099999999997,24832,0.9999998796149671,0.011208158827319587,89.22071996004614
1,24,1,0.0,341.041,30389,0.9999962815180078,0.011222514725723123,89.10658835741157
1,24,2,0.021,186.03900000000002,16663,0.9999993252359262,0.011163535977915143,89.57735272930574
1,24,3,0.0,361.335,32373,1.000003330182139,0.01116161616161616,89.59276018099548
1,24,4,0.021,172.015,15804,0.9999960233984257,0.010882941027587953,91.88692628812633
1,24,5,0.0,205.623,18432,0.9999929551671463,0.011155761718749999,89.63977765133279
1,24,6,0.0,373.066,33425,0.9999956332277342,0.01116128646222887,89.5954067108769
1,24,7,0.021,226.017,20250,1.0000014986918246,0.011160296296296297,89.60335581160729
1,24,8,0.0,520.503,46602,1.000000321459461,0.011169112913608859,89.5326251721892
1,25,0,0.0,278.327,24928,1.0000015795665342,0.011165235879332477,89.56371462344653
1,25,1,0.0,341.041,30544,0.9999978282248575,0.011165564431639602,89.56107916643454
1,25,2,0.021,186.03900000000002,16664,1.000001261906947,0.011162866058569372,89.58272855315076
1,25,3,0.0,361.335,32371,0.9999993998059833,0.011162305767507954,89.5872251511755
1,25,4,0.021,172.015,15804,1.0000009818058015,0.010882941027587953,91.88692628812633
1,25,5,0.0,205.623,18420,0.9999991742825246,0.011163029315960912,89.58141842109103
1,25,6,0.0,373.066,33414,0.9999990766252929,0.011164960794876399,89.56592131151056
1,25,7,0.021,226.017,20254,1.000002159435678,0.011158092228695567,89.62105523991575
1,25,8,0.0,520.503,46604,1.0000007829224542,0.011168633593682947,89.53646760921646
1,26,0,0.0,278.327,24928,0.9999988783644534,0.011165235879332477,89.56371462344653
1,26,1,0.0,341.041,30510,1.0000027743733775,0.011178007210750573,89.46138440832627
1,26,2,0.0,186.03900000000002,16676,1.0000022489315858,0.011156092588150637,89.6371190986836
1,26,3,0.0,361.349,32346,0.9999976346353567,0.011171365856674704,89.51456901776399
1,26,4,0.0,172.015,15798,1.0000016389062203,0.01088840359539182,91.84082783478186
1,26,5,0.021,205.623,18427,1.0000047251847108,0.0111576491018614,89.6246145465511
1,26,6,0.0,373.066,33420,1.0000028951894286,0.011162956313584679,89.58200425661948
1,26,7,0.0,226.017,20267,0.9999964991450498,0.011151971184684462,89.6702460434392
1,26,8,0.0,520.503,46608,0.99999769014515,0.01116767507723996,89.54415248327099
1,27,0,0.021,278.327,24882,1.0000005219737145,0.01118503335744715,89.40518709621783
1,27,1,0.021,341.041,30530,1.0000026084953886,0.011169996724533246,89.52554102398686
1,27,2,0.021,186.03900000000002,16660,1.0000037094354035,0.011165546218487397,89.56122525777074
1,27,3,0.021,361.335,32377,0.9999972041189936,0.011159588596843437,89.60903812196594
1,27,4,0.0,172.015,15805,1.000001108684459,0.010883581145207212,91.88152196029417
1,27,5,0.021,205.623,18413,1.0000085057374601,0.011166132623689784,89.55652182371767
1,27,6,0.021,373.066,33417,1.0000020605151463,0.011163330041595594,89.5790052138482
1,27,7,0.0,226.017,20237,1.000002941126789,0.011168503236645748,89.53751266497653
1,27,8,0.0,520.503,46596,1.0000002690200842,0.011170551120267835,89.52109786110742
1,28,0,0.0,278.327,24911,0.9999993557849761,0.011172855365099755,89.50263538930827
1,28,1,0.0,341.041,29606,1.0000031829733087,0.0115193204080254,86.81067672215364
1,28,2,0.0,186.03900000000002,16123,1.000002474700641,0.011538733486323886,86.66462408419738
1,28,3,0.021,361.338,32099,0.9999978559650906,0.01125633197295866,88.83888662863912
1,28,4,0.021,172.015,15777,0.9999942112979272,0.010901565570133739,91.72994406781632
1,28,5,0.0,205.623,18391,1.0000056557555685,0.011180631830786797,89.44038361467346
1,28,6,0.0,373.066,33423,1.0000006883546855,0.01116195434281782,89.59004572917394
1,28,7,0.0,226.017,20270,0.9999960459585644,0.01115032067094228,89.68351938128548
1,28,8,0.021,520.503,46586,1.0000079259860415,0.01117249817541751,89.50549682794023
1,29,0,0.021,278.327,24887,0.9999981115910911,0.011182786193595048,89.42315293238379
1,29,1,0.0,341.041,30545,0.9999954811617564,0.011165198886888198,89.56401136520242
1,29,2,0.021,186.03900000000002,16674,0.999996050462484,0.011156171284634763,89.63648679160079
1,29,3,0.0,361.335,32381,1.0000010944263367,0.011158858589913837,89.61490030027538
1,29,4,0.0,172.015,15822,1.0000003187213524,0.010871887245607382,91.98035055082406
1,29,5,0.0,205.623,18434,1.0000055246245774,0.011154551372463925,89.6495041897064
1,29,6,0.021,373.066,33388,0.9999946039646723,0.011173026236971365,89.50126660322482
1,29,7,0.0,226.017,20257,0.9999942716722854,0.011157476427901466,89.62600158395165
1,29,8,0.021,520.503,46605,1.0000070478443979,0.011167943353717414,89.54200145249978
1,3,0,0.021,278.327,24847,1.0000038412124204,0.011200788827625065,89.27942624305621
1,3,1,0.0,341.041,30541,1.0000017356828468,0.011166661209521627,89.55228257013086
1,3,2,0.0,186.03900000000002,16663,1.000004362675463,0.01116479625517614,89.56724127736656
1,3,3,0.021,361.335,32383,1.0000013861630075,0.011157520921471141,89.62564417653344
1,3,4,0.0,172.015,15796,1.0000046995051612,0.010889782223347681,91.82920094177835
1,3,5,0.0,205.623,18437,0.9999955327393831,0.011152736345392418,89.66409399726685
1,3,6,0.0,373.066,33422,0.999996943191443,0.011162288313087187,89.58736523832245
1,3,7,0.0,226.017,20253,0.9999961418796243,0.011159680047400386,89.60830380015662
1,3,8,0.021,520.503,46603,1.0000029692816086,0.011168422633736028,89.53815886044087
1,30,0,0.0,278.327,24916,0.9999988576697173,0.011170613260555465,89.52059986993717
1,30,1,0.0,341.041,30538,1.0000023474276898,0.011167758202894755,89.54348597382719
1,30,2,0.021,186.03900000000002,16675,1.000000736814314,0.011155502248875564,89.6418626154458
1,30,3,0.0,361.335,32385,1.000000684797123,0.01115748031496063,89.62597035991531
1,30,4,0.0,172.015,15820,1.0000038702580765,0.010873261694058153,91.96872365782055
1,30,5,0.0,205.623,18429,0.9999981442193829,0.011157577730750446,89.62518784377235
1,30,6,0.0,373.066,33426,1.000001087895807,0.011160952551905702,89.59808720172839
1,30,7,0.0,226.017,20260,0.9999964069095246,0.011155824284304047,89.63927492179792
1,30,8,0.0,520.503,46604,0.9999989206273406,0.011168633593682947,89.53646760921646
1,31,0,0.021,278.316,24847,0.9999970482989659,0.01120034611824365,89.28295513753393
1,31,1,0.021,341.041,30537,1.0000033303102789,0.01116743622490749,89.54606767931499
1,31,2,0.021,186.03900000000002,16678,1.0000021777469073,0.011153495622976378,89.65799008698082
1,31,3,0.021,361.335,32314,0.9999973221542595,0.01118134554682181,89.43467454900724
1,31,4,0.0,172.015,15782,1.0000002473533114,0.010899442402737295,91.74781269075372
1,31,5,0.021,205.623,18410,0.9999965959259991,0.011167952199891364,89.54193052596764
1,31,6,0.021,373.066,33426,0.9999982825279666,0.011160324298450307,89.6031309895589
1,31,7,0.021,226.017,20249,0.9999998362200716,0.011160847449256753,89.59893095453018
1,31,8,0.021,520.503,46590,1.0000022742238206,0.011171538956857697,89.51318201205804
1,32,0,0.0,278.313,24876,0.9999996082872779,0.011188012542209358,89.38137995709867
1,32,1,0.0,341.041,30551,1.0000040982933835,0.011163006120912573,89.58160455780975
1,32,2,0.021,186.03900000000002,16676,1.0000010397370003,0.011154833293355723,89.6472384392908
1,32,3,0.021,361.345,32063,1.0000032463591775,0.011269188784580358,88.73753196577033
1,32,4,0.0,172.015,15818,1.0000027623550982,0.010874636490074597,91.95709676481704
1,32,5,0.0,205.623,18420,0.999995687433968,0.011163029315960912,89.58141842109103
1,32,6,0.021,373.066,33404,0.9999981237016773,0.011167674529996407,89.54415687115497
1,32,7,0.021,226.017,20264,0.9999950808044895,0.01115258586656139,89.66530381068691
1,32,8,0.0,520.503,46606,0.9999975216406247,0.011168154314895078,89.54031004624373
1,33,0,0.021,278.327,24933,1.0000068504047976,0.011162154574259014,89.58843862511048
1,33,1,0.021,341.041,30529,0.9999999218397986,0.011170362606046709,89.52260864465428
1,33,2,0.0,186.03900000000002,16673,1.0000036336622873,0.01115809992202963,89.62099344761045
1,33,3,0.0,361.335,32388,1.0000025334001088,0.011156446832160058,89.63427290464529
1,33,4,0.0,172.015,15805,1.0000010898007965,0.010883581145207212,91.88152196029417
1,33,5,0.0,205.623,18431,1.0000039904276345,0.011156366990396615,89.63491438214596
1,33,6,0.0,373.066,33429,1.0000002674258375,0.011159950940799903,89.60612867428284
1,33,7,0.0,226.017,20265,0.9999980755041378,0.011153071798667653,89.6613971515417
1,33,8,0.0,520.503,46612,0.9999994900683454,0.011166716725306789,89.55183735732551
1,34,0,0.0,278.327,24926,1.0000014702253586,0.01116613174997994,89.55652883119497
1,34,1,0.021,341.041,30528,1.000002417079007,0.011170728511530397,89.51967626532169
1,34,2,0.021,186.03900000000002,16655,1.000008184637707,0.011168898228760134,89.53434613854571
1,34,3,0.0,361.335,32385,0.9999973341295653,0.01115748031496063,89.62597035991531
1,34,4,0.0,172.015,15818,1.000007030043608,0.010874636490074597,91.95709676481704
1,34,5,0.021,205.623,18427,0.999998147033711,0.0111576491018614,89.6246145465511
1,34,6,0.0,373.066,33427,1.0000002537396249,0.011160618661561013,89.60076769257986
1,34,7,0.0,226.017,20258,0.9999990998417169,0.011156925658998914,89.6304260299004
1,34,8,0.0,520.503,46599,1.0000010246640532,0.011169831970643147,89.52686151664831
1,35,0,0.021,278.327,24927,1.0000004630320065,0.011164841336703172,89.56687962171137
1,35,1,0.0,341.041,30526,0.9999925182667363,0.011172148332568958,89.5082995886125
1,35,2,0.021,186.03900000000002,16681,1.0000009640437477,0.011151489718841797,89.67411755851583
1,35,3,0.0,361.335,32354,1.0000121036465108,0.011168170859862768,89.54017739770573
1,35,4,0.0,172.015,15817,1.0000030929215427,0.010875324018461148,91.95128331831528
1,35,5,0.0,205.623,18401,1.0000007389066292,0.011174555730666811,89.48901630654159
1,35,6,0.021,373.066,33415,1.0000033086064972,0.011163998204399221,89.57364393035694
1,35,7,0.021,226.017,20011,0.9999994552537046,0.01129358852631053,88.54581497017645
1,35,8,0.021,520.509,45568,1.0000021231433673,0.011422226123595508,87.54860822920027
1,36,0,0.0,278.327,24926,1.0000027065636952,0.01116613174997994,89.55652883119497
1,36,1,0.0,341.041,30540,0.9999986533813554,0.011167026850032744,89.54935037136298
1,36,2,0.021,186.03900000000002,16660,0.9999980915484405,0.011165546218487397,89.56122525777074
1,36,3,0.0,361.335,32370,1.000000358583633,0.011162650602409637,89.58445763626553
1,36,4,0.0,172.015,15809,1.0000012692951001,0.010880827376810677,91.9047757463012
1,36,5,0.021,205.623,18399,0.9999974428079829,0.011174629055926952,89.48842910088423
1,36,6,0.0,373.066,33425,0.9999987862125705,0.01116128646222887,89.5954067108769
1,36,7,0.021,226.017,20256,0.999998526555319,0.011156990521327015,89.62990495406999
1,36,8,0.0,520.503,46590,0.9999969718359106,0.01117198969735995,89.50957055002564
1,37,0,0.021,278.327,24914,1.0000009732791986,0.011170667094806132,89.5201684476799
1,37,1,0.0,341.041,30535,0.9999950288648844,0.011168855411822498,89.53468937752353
1,37,2,0.021,186.03900000000002,16662,0.9999876454317395,0.011164205977673751,89.57197690546074
1,37,3,0.021,361.335,32360,1.0000000231760118,0.011165451174289244,89.56198763402472
1,37,4,0.021,172.015,15799,0.9999959029476421,0.010886385214254066,91.85785550658744
1,37,5,0.021,205.623,18412,0.9999959954326502,0.011166739083206605,89.55165805780099
1,37,6,0.0,373.066,33422,1.0000018060852138,0.011162288313087187,89.58736523832245
1,37,7,0.021,226.017,20268,1.000003066558868,0.011150384843102427,89.68300323899538
1,37,8,0.021,520.503,46606,1.0000043107363854,0.01116770372913359,89.54392274852924
1,38,0,0.0,278.327,24936,0.9999967136469363,0.011161653833814565,89.59245779245276
1,38,1,0.0,341.056,30496,1.0000062932342573,0.011183630640083944,89.41640082567086
1,38,2,0.021,186.03900000000002,16678,0.9999957386137275,0.011153495622976378,89.65799008698082
1,38,3,0.021,361.335,32356,1.0000060088877434,0.011166831499567313,89.55091693097971
1,38,4,0.0,172.015,15690,0.9999982591991253,0.010963352453792223,91.21297561259193
1,38,5,0.0,205.623,18423,0.9999979433781735,0.011161211529066926,89.59600822865147
1,38,6,0.0,373.066,33404,0.9999993311062321,0.011168303197221889,89.53911640299572
1,38,7,0.0,226.017,20209,1.0000024388525568,0.011183977435795932,89.41362817841136
1,38,8,0.021,520.503,46589,1.0000045006167506,0.011171778746055938,89.51126071602859
1,39,0,0.0,278.327,24767,0.9999982959989714,0.011237816449307545,88.98525834719594
1,39,1,0.021,341.041,30535,1.000001364882626,0.011168167676436875,89.54020292064982
1,39,2,0.0,186.03900000000002,16666,0.999997183350713,0.01116278651146046,89.58336692843973
1,39,3,0.0,361.346,31750,1.000002035923043,0.011380976377952757,87.86592351928621
1,39,4,0.021,172.015,15698,0.9999986770214122,0.010956427570391133,91.27062571950184
1,39,5,0.021,205.62099999999998,18018,1.000000029022384,0.01141081141081141,87.63618677042801
1,39,6,0.0,373.066,33360,0.9999993019397279,0.011183033573141486,89.4211748055304
1,39,7,0.021,226.002,19257,1.0000019691781394,0.011735005452562706,85.21512870551064
1,39,8,0.021,520.496,46497,0.9999949465511286,0.011193732929006174,89.33570296363898
1,4,0,0.021,278.327,24894,1.0000046351346392,0.011179641680726278,89.44830510301611
1,4,1,0.0,341.056,30520,1.000002634554573,0.01117483617300131,89.4867705010321
1,4,2,0.0,186.03900000000002,16673,0.9999948937023134,0.01115809992202963,89.62099344761045
1,4,3,0.0,361.335,32348,1.0000006160638089,0.011170242364288364,89.52357230824582
1,4,4,0.021,172.015,15803,1.0000008352616072,0.010883629690565083,91.88111213181855
1,4,5,0.0,205.623,18422,0.999994798940658,0.011161817392248398,89.59114495946466
1,4,6,0.021,373.066,33425,0.9999995549716796,0.01116065818997756,89.60045034781328
1,4,7,0.021,226.017,20263,0.9999993460997144,0.01115313625820461,89.6608789536098
1,4,8,0.021,520.503,46609,0.9999982789376274,0.011166984917076102,89.5496866366176
1,40,0,0.0,278.319,24798,0.9999960909732333,0.011223445439148319,89.09919912043374
1,40,1,0.0,341.041,30540,1.000000329515974,0.011167026850032744,89.54935037136298
1,40,2,0.0,186.03900000000002,16678,0.9999971200674646,0.011154754766758606,89.64786953273237
1,40,3,0.0,361.335,32386,1.0000000225596486,0.011157135799419501,89.6287378748253
1,40,4,0.0,172.015,15808,1.000004701750341,0.010881515688259109,91.89896229979944
1,40,5,0.021,205.623,18429,0.9999957566873148,0.011156438222366921,89.63434207838445
1,40,6,0.021,373.066,33412,1.000002549287776,0.011165000598587332,89.56560200512004
1,40,7,0.0,226.017,20266,1.0000044799764882,0.011152521464521859,89.66582159749046
1,40,8,0.0,520.503,46576,1.0000002640554915,0.011175347818619032,89.48267349083481
1,41,0,0.0,278.327,24920,1.0000019939285405,0.0111688202247191,89.53497145444028
1,41,1,0.021,341.041,30536,0.9999981013567469,0.01116780193869531,89.54313529998241
1,41,2,0.021,186.03900000000002,16676,1.0000001421547102,0.011154833293355723,89.6472384392908
1,41,3,0.0,361.335,32383,0.9999968627130688,0.011158169409875551,89.62043533009535
1,41,4,0.0,172.015,15763,1.000012886376485,0.010912580092621962,91.6373572072203
1,41,5,0.021,205.623,18421,1.00000711354344,0.011161283317952337,89.59543195105105
1,41,6,0.0,373.066,33419,1.0000022954505972,0.011163290343816391,89.579323765768
1,41,7,0.021,226.017,20253,1.0000041768836136,0.011158643163975707,89.61663038283864
1,41,8,0.0,520.503,46595,0.9999992144664462,0.011170790857388133,89.51917664259379
1,42,0,0.021,278.327,24931,1.0000029230746301,0.011163050018049818,89.58125229064412
1,42,1,0.0,341.041,30550,1.0000017061528914,0.011163371522094926,89.57867235904187
1,42,2,0.021,186.03900000000002,16673,0.999993582400097,0.011156840400647756,89.63111096775579
1,42,3,0.0,361.335,32378,0.9999943337619407,0.011159892519612082,89.60659775554541
1,42,4,0.0,172.015,15835,1.0000040752421995,0.010862961793495421,92.05592535534691
1,42,5,0.021,205.623,18420,0.9999951510301963,0.011161889250814332,89.59056818513439
1,42,6,0.0,373.066,33425,0.9999991130117668,0.01116128646222887,89.5954067108769
1,42,7,0.0,226.017,20207,0.9999981541378694,0.011185084376701142,89.40477928651386
1,42,8,0.0,520.503,46599,0.9999975773565722,0.011169831970643147,89.52686151664831
1,43,0,0.0,278.327,24924,1.0000026630642627,0.011167027764403788,89.54934303894339
1,43,1,0.0,341.041,30545,0.9999999062255532,0.011165198886888198,89.56401136520242
1,43,2,0.0,186.03900000000002,16669,0.9999952575946398,0.01116077749115124,89.5994925795129
1,43,3,0.0,361.335,32372,1.000000211094354,0.011161960953910786,89.5899926660855
1,43,4,0.0,172.015,15824,1.0000027156262756,0.010870513144590494,91.99197744382758
1,43,5,0.0,205.623,18416,1.0000043356142996,0.011165453953084273,89.56196534434379
1,43,6,0.021,373.066,33424,1.000000383815018,0.011160992101483962,89.59776970606765
1,43,7,0.0,226.017,20251,0.9999979787641403,0.011160782183595872,89.5994549082591
1,43,8,0.021,520.503,46592,1.000001386952536,0.011171059409340661,89.51702460411694
1,44,0,0.021,278.327,24858,1.0000019946680636,0.011195832327620886,89.3189510826213
1,44,1,0.021,341.041,30539,0.9999980778909836,0.011166704869183666,89.55193243798018
1,44,2,0.021,186.03900000000002,16672,1.0000061769125248,0.011157509596928985,89.62573514391079
1,44,3,0.0,361.335,32307,0.9999973666387024,0.011184418237533661,89.41010419693636
1,44,4,0.021,172.015,15783,1.0000037720052593,0.010897421276056517,91.76482900566299
1,44,5,0.0,205.623,18406,1.0000032752212051,0.011171520156470716,89.51333265247565
1,44,6,0.0,373.066,33392,0.9999956276971383,0.01117231672256828,89.5069505127779
1,44,7,0.0,226.011,20164,0.9999930182290061,0.011208639158897044,89.21689652273562
1,44,8,0.0,520.503,46514,0.9999961776111307,0.011190243797566325,89.36355794298976
1,45,0,0.021,278.327,24933,0.9999988124021595,0.011162154574259014,89.58843862511048
1,45,1,0.0,341.041,30551,1.000000818825086,0.011163006120912573,89.58160455780975
1,45,2,0.021,186.03900000000002,16664,0.9999995873464383,0.011162866058569372,89.58272855315076
1,45,3,0.0,361.335,32377,0.9999995616623575,0.011160237205423603,89.60383024063542
1,45,4,0.0,172.015,15825,0.9999983056324652,0.010869826224328593,91.99779089032934
1,45,5,0.0,205.623,18416,1.000002910022326,0.011165453953084273,89.56196534434379
1,45,6,0.021,373.066,33423,1.0000016198077115,0.011161326032971305,89.59508906432201
1,45,7,0.021,226.017,20247,0.9999970292383887,0.011161949918506445,89.59008124037594
1,45,8,0.0,520.503,46615,0.9999960845195485,0.011165998069291002,89.5576010128664
1,46,0,0.0,278.327,24925,0.9999983777525701,0.011166579739217653,89.55293593506917
1,46,1,0.021,341.041,30541,1.0000020866031893,0.011165973609246586,89.55779719664535
1,46,2,0.0,186.03900000000002,16672,1.000018095476099,0.011158769193857967,89.61561823058605
1,46,3,0.0,361.335,32362,0.9999937459229573,0.011165410048822693,89.56231751698563
1,46,4,0.0,172.015,15825,0.9999884034820753,0.010869826224328593,91.99779089032934
1,46,5,0.0,205.623,18418,1.0000014251957845,0.01116424150287762,89.5716918827174
1,46,6,0.021,373.066,33424,1.0000022226225564,0.011160992101483962,89.59776970606765
1,46,7,0.021,226.017,20264,1.0000086866925308,0.01115258586656139,89.66530381068691
1,46,8,0.021,520.503,46619,1.0000024775076064,0.011164589545035289,89.56889959691208
1,47,0,0.021,278.327,24921,1.0000002954264675,0.011167529392881504,89.54532061831223
1,47,1,0.0,341.041,30526,1.0000016302494414,0.011172148332568958,89.5082995886125
1,47,2,0.0,186.03900000000002,16676,1.0000002201311147,0.011156092588150637,89.6371190986836
1,47,3,0.021,361.335,32382,1.0000024953414401,0.011157865480822678,89.6228765007722
1,47,4,0.021,172.015,15803,1.0000002944577822,0.010883629690565083,91.88111213181855
1,47,5,0.0,205.623,18393,0.9999935155349857,0.011179416082205186,89.45011015304708
1,47,6,0.021,373.066,33422,0.9999987190978645,0.011161659984441385,89.59240842257637
1,47,7,0.0,226.017,20210,0.999997815137047,0.011183424047501236,89.41805262436012
1,47,8,0.0,520.503,46553,0.9999970195671434,0.0111808691169205,89.43848546502133
1,48,0,0.0,278.327,24903,0.9999987377976597,0.011176444605067663,89.47389222030202
1,48,1,0.0,341.041,30542,0.9999999971320059,0.011166295592953965,89.55521476889875
1,48,2,0.021,186.03900000000002,16676,1.0000096494819604,0.011154833293355723,89.6472384392908
1,48,3,0.021,361.335,32383,0.9999955275244695,0.011157520921471141,89.62564417653344
1,48,4,0.0,172.015,15820,1.0000027232455768,0.010873261694058153,91.96872365782055
1,48,5,0.0,205.623,18428,0.9999954315059347,0.011158183199479053,89.62032457458552
1,48,6,0.0,373.066,33422,1.0000053482240618,0.011162288313087187,89.58736523832245
1,48,7,0.021,226.017,20257,1.0000040948584616,0.011156439749222492,89.6343298111471
1,48,8,0.0,520.503,46448,1.0000020856470446,0.011206144505683776,89.23675752109017
1,5,0,0.021,278.32099999999997,24848,0.9999980145422405,0.01120009658725048,89.28494430470717
1,5,1,0.0,341.041,30539,1.000004557255709,0.01116739251448967,89.54641817259508
1,5,2,0.0,186.03900000000002,16669,1.0000024678116222,0.01116077749115124,89.5994925795129
1,5,3,0.0,361.335,32332,0.9999963432846916,0.011175770134850922,89.47929206968603
1,5,4,0.021,172.015,15813,1.0000053570091116,0.010876746980332638,91.93925369489634
1,5,5,0.0,205.623,18433,0.9999988970714481,0.011155156512776,89.64464092051959
1,5,6,0.021,373.066,33407,1.00000101899253,0.011166671655641032,89.55219879639186
1,5,7,0.0,226.03900000000002,20259,0.9999934825042293,0.011157460881583495,89.62612646490207
1,5,8,0.0,520.503,46593,1.0000009992255738,0.011171270362500806,89.51533420556653
1,6,0,0.0,278.327,24928,0.9999989043942406,0.011165235879332477,89.56371462344653
1,6,1,0.0,341.041,30533,0.9999965995366785,0.011169587004224936,89.52882497998775
1,6,2,0.0,186.03900000000002,16664,1.0000015374203886,0.011164126260201633,89.57261649439096
1,6,3,0.0,361.335,32366,0.9999965556222041,0.011164030155101031,89.57338757662558
1,6,4,0.0,172.015,15815,1.0000075400882442,0.010876699336073348,91.93965642531175
1,6,5,0.0,205.623,18428,1.0000052728446307,0.011158183199479053,89.62032457458552
1,6,6,0.021,373.066,33427,0.9999983892648336,0.011159990426900409,89.60581163130455
1,6,7,0.0,226.017,20251,1.0000046530610431,0.011160782183595872,89.5994549082591
1,6,8,0.021,520.503,46595,0.9999995581655655,0.011170340165253784,89.5227884922053
1,7,0,0.0,278.327,24934,0.999999123928726,0.011162549129702415,89.5852720002012
1,7,1,0.021,341.056,30533,1.0000052737754597,0.011169390495529426,89.53040010556103
1,7,2,0.0,186.03900000000002,16676,0.9999955665626329,0.011156092588150637,89.6371190986836
1,7,3,0.0,361.335,32378,1.0000042481506075,0.011159892519612082,89.60659775554541
1,7,4,0.0,172.015,15801,0.9999925730704735,0.010886336307828618,91.85826817428713
1,7,5,0.0,205.623,18432,0.9999994023406735,0.011155761718749999,89.63977765133279
1,7,6,0.0,373.066,33415,1.0000027645662963,0.011164626664671554,89.56860180236205
1,7,7,0.0,226.017,20263,0.9999933991375435,0.011154172629916597,89.65254825964419
1,7,8,0.021,520.503,46614,0.9999961267204359,0.011165787102587208,89.55929311676482
1,8,0,0.021,278.327,24930,1.0000041946536786,0.011163497793822703,89.57765912341092
1,8,1,0.0,341.041,30535,1.0000036167567996,0.011168855411822498,89.53468937752353
1,8,2,0.0,186.03099999999998,16615,0.9999988678265627,0.011196569365031597,89.31307147733443
1,8,3,0.021,361.335,32372,0.9999989976084424,0.011161312245150129,89.5951997431597
1,8,4,0.0,172.015,15830,0.9999985628863797,0.010866392924826279,92.02685812283814
1,8,5,0.0,205.623,18417,0.9999977723164702,0.011164847695064341,89.5668286135306
1,8,6,0.021,373.066,33419,0.9999986684202632,0.01116266195876597,89.58436649733947
1,8,7,0.021,226.01,20199,1.0000066609799438,0.011188128125154712,89.38045657089503
1,8,8,0.021,520.503,46611,1.0000017471851512,0.011166505760442817,89.55352922867648
1,9,0,0.0,278.327,24938,1.0000008478323617,0.011160758681530195,89.59964358470432
1,9,1,0.0,341.041,30547,0.9999968874551005,0.01116446786918519,89.5698757627382
1,9,2,0.021,186.03900000000002,16663,0.9999851094151142,0.011163535977915143,89.57735272930574
1,9,3,0.0,361.335,32383,0.9999989188518288,0.011158169409875551,89.62043533009535
1,9,4,0.0,172.015,15811,1.000002509189753,0.010879451015116058,91.91640263930472
1,9,5,0.021,205.612,18356,0.9999980576421076,0.011200207016779255,89.28406399112801
1,9,6,0.0,373.066,33422,1.0000011811012848,0.011162288313087187,89.58736523832245
1,9,7,0.021,226.017,20221,1.0000077547999333,0.011176301864398398,89.4750349563709
1,9,8,0.021,520.503,46602,0.9999953549471132,0.01116866228917214,89.53623756441144
